doc_id,filename,tier_claude,tier_gpt,tier_change,comp_claude,comp_gpt,delta_comp
0392afba2f659606048a89f7fb229c30a14af661158fa7820c078aa9c653b0f2,2026-01-13_211627_Board_Letter_26-0247_211627.pdf,3,3,0,1.05,1.05,0.0
72b084e64ef9c118ec80871d05c7f4cd09c44b5564e75fce009b0efa81bf7a86,2025-09-16_207354_Motion_by_Supervisor_Barger_25-5020_207354.pdf,4,4,0,0.45,0.45,0.0
05b2f75424a8cdbfbd996625d7c7c7255ecb5011eedbce0f327a3752a639e960,2026-01-06_210949_Board_Letter_26-0012_210949.pdf,3,3,0,2.5,2.5,0.0
6827cd569a4e9e21c1645ca59aa1da327f11b5f457215771c0f2cbe6562dad95,2026-01-27_01-27-26_Board_Meeting_Transcript_C_1203209.pdf,4,4,0,0.3,0.3,0.0
c1589f13c49e3c1a4975068d2db62bc166aed3b5ff747f6ffca0806ebf42370b,2024-12-17_198228_Board_Letter_24-5851_198228.pdf,4,4,0,0.75,0.75,0.0
3deb25db0d53e615103ad56242fb878d197f4142d4108d6e4032116b22929f5b,2023-05-02_05-02-23_Board_Meeting_Transcript_C_1141970.pdf,3,3,0,1.85,1.85,0.0
73ee7d5f25afd2d635fda85f0e16d986d6e95163eba9e6cd95ce51da7621ab9e,2022-01-25_165750_Statement_22-0246a_165750.pdf,4,4,0,0.3,0.3,0.0
f8ffaa0ba3a1578edf0a88db07c9d59a6267cd97d2c21db405bd236d10332290,2026-03-24_212711_Board_Letter_26-1085_212711.pdf,4,4,0,0.75,0.75,0.0
200abd326bbb77cf5ded48c6f7999bc7eaa3ca694300e0c2587212827cc9fb50,2024-12-17_198355_Board_Letter_24-5906_198355.pdf,4,4,0,0.9,0.9,0.0
47197984fb25465ba55f6096b9020edefac8fb4844383f94357f0f517d7a3335,AUDIT ANALYTICS SERVICE.pdf,3,3,0,3.05,3.05,0.0
6361e44c83dd7c839feed03b150dd645f2893d349ae65ca9a536d540fdf6e1b8,2024-07-09_Statement_of_Proceedings_for_792024_1164390.pdf,3,3,0,2.05,2.05,0.0
7124e745358adecc948e1a0cbb5fb24215bc2e6e2bc0ad2fa9238914af29f56e,2024-07-09_193048_Public_CommentCorrespondence_24-2718_193048.pdf,4,4,0,0.15,0.15,0.0
fc306fb5e2119570dcd3ab569bdabfda152b60282b6f9cea299973449713e9cf,2024-04-16_04-16-24_Board_Meeting_Transcript_C_1159076.pdf,4,4,0,0.6,0.6,0.0
54f9795b5e1de7360064784544c3af22c5b818470b9a2f5e64d035da13f74b9c,2025-10-07_208141_Motion_by_Supervisor_Mitchell_25-0519_208141.pdf,4,4,0,0.6,0.6,0.0
234a6bbe0f1af983a6a03f10bd9543843617be7821b5af6ca5e7cbbf925c57dd,2026-02-24_214232_Public_CommentCorrespondence_26-1335_214232.pdf,4,4,0,0.45,0.45,0.0
f63b8fb490400c0c2bfef4f25e3a40a7e56873f9167642ba3a05857c0f082287,2023-03-21_178945_Motion_by_Supervisor_Hahn_23-1170_8d5c6ee2-7a58-48ca-b85a-ec7268bbbfde.pdf,3,3,0,1.45,1.45,0.0
69dfbd1299999a57dd2a0d41a2eefe64102142ee71378e476b9dd08c3535bc6d,2022-11-15_174468_Public_CommentCorrespondence_22-4124_174468.pdf,4,4,0,0.3,0.3,0.0
a718ced6e374067a939f9638b56038ad6876fc2a0d77d6fede9fa4219ecda192,2026-01-06_211158_Motion_by_Supervisor_Hahn_26-0116_211158.pdf,3,3,0,2.05,2.05,0.0
1f7392648bfc50367aa39abd7b34b8c4ed113b71f0509b20751b81c8935b37ce,2025-07-15_204680_Board_Letter_25-3615_204680.pdf,4,4,0,0.75,0.75,0.0
346e71d4290c2b35baa840de906b473e46225a083cc050718590cc34e67b1223,2026-03-17_213469_Board_Letter_26-1398_213469.pdf,4,4,0,0.6,0.6,0.0
bc1575fae39e0bbbdda602a3dccd58519dffd879e7081553781408a1debde414,2022-06-14_169621_Board_Letter_22-2190_169621.pdf,4,4,0,0.75,0.75,0.0
8e84bf747acd62568814f2c9e65f84cac2d3801af64d10a4af97869902f6a2d7,2021-09-22_162111_HS_JH_MOTION_21-3767_162111.pdf,4,4,0,0.6,0.6,0.0
25f819a4ed3dc651aebffbde55c36e9bbea67eabcedae6b1e74df90dcd798130,2024-09-10_195116_Motion_by_Supervisor_Barger_24-3778_195116.pdf,4,4,0,0.9,0.9,0.0
554dade5cbff1daef66f29d7e2b8acff8ee4b68a70ac57af99bb2ad5f7f3931a,2025-09-23_09-23-25_Board_Meeting_Transcript_1192827.pdf,4,4,0,0.15,0.15,0.0
38c3cf0c8c2cf8e3a1f70e6da04eb294b7fa43bff4188f753f6db954a5325439,2022-10-18_173875_Motion_by_Supervisor_Hahn_22-3848_e95c45ef-784c-49a4-a06b-69243371cc9e.pdf,4,4,0,0.45,0.45,0.0
1cf914ec00596d25ca40095e8828509976301f92a0eb80946d84240678355e75,2025-11-18_209378_Revised_motion_by_Supervisors_Solis_and_Horvath_Updates_Following_Cluster_209378.pdf,4,4,0,0.9,0.9,0.0
912dcc2a6fabbf80b0bbc4a8081d302a7edacd4e4e997085d37413b591e1caa7,2025-02-18_200263_Board_Letter_25-0850_200263.pdf,3,3,0,1.05,1.05,0.0
9f1caa04309e6e916d6a01838b45c69954314a4fca818c9736dd39c23af29247,2020-08-04_147501_PW_BL_20-2967_8420_147501.pdf,4,4,0,0.45,0.45,0.0
f6cdbf6646c10b0dd35221350ae5378506c91afe6bb7ec7f0c747c864fad3e2e,2025-10-07_207833_Board_Letter_25-5200_207833.pdf,3,3,0,1.05,1.05,0.0
e2c90c479b124a68f5f0ef48b84abe61bd10410a773f6569fafc90af1ff5891c,2020-08-04_147914_Report_8420_20-4077_147914.pdf,4,4,0,0.75,0.75,0.0
91222cdd07d3cf47e1452f6e126f7a0979f16eb0ead3f150c1791da2b8d8ac52,2025-12-09_206670_Report_12-5525_206670.pdf,3,3,0,2.3,2.3,0.0
235972ecbc0b98d89a31766638a1800a111ece72ec8516e1ad50ce187031bfc6,2021-06-08_158934_PC_21-2357_158934.pdf,4,4,0,0.6,0.6,0.0
59f14eb07221f50d451ab5b837ee92eff8bf762dfa18776023de7d5de92f74d2,2025-07-08_204931_Revised_Motion_by_Supervisors_Hahn_and_Horvath_Exempt_From_Cluster_25-373_204931.pdf,3,3,0,3.05,3.05,0.0
415f54389eb1690a5604e80a097256abf38c57c1dcb20ce87c45aa4ff2007498,2021-06-08_158925_REPORT_21-2352_158925.pdf,3,3,0,3.1,3.1,0.0
9a2d529784702c10a066be97cab9d53826d82f73048fb73baf2b6ddb0b2cc285,2025-10-14_207979_Board_Letter_25-5306_207979.pdf,3,3,0,1.05,1.05,0.0
aabf1e21badd53711ce033924a093ee76e73adad76c039b1cfed6bbbd0747ed7,2022-11-15_173631_Public_CommentCorrespondence_21-4859_173631.pdf,4,4,0,0.3,0.3,0.0
1f1b73dbe1ad7d94ca5afd64f8b6afe8eccdb34427ccc2c957ae8abc4cd1e3c6,2024-03-12_190022_Public_CommentCorrespondence_12-9998_190022.pdf,4,4,0,0.45,0.45,0.0
bb81dcc46eda2205646959d881da9ee89c1deb0f8a844b4e7f1493c49cbc55d1,2022-11-15_174533_Public_CommentCorrespondence_22-4167_174533.pdf,4,4,0,0.6,0.6,0.0
1a5fb3334b99681c474f05cbcced1acb17b97f81367c57ddd37fad769659f819,2023-06-27_181901_Public_CommentCorrespondence_23-2370_181901.pdf,4,4,0,0.15,0.15,0.0
87acdada335f9fa7257de11e65d67a2737fe6082966453830c4669ada7f46a50,2023-06-27_181819_Board_Letter_23-2270_181819.pdf,4,4,0,0.75,0.75,0.0
cf2fe6ef15e40ea51866a3a09a51d594fbc213e178216ad30679dd37543d4c2c,2025-11-25_11-25-25_Board_Meeting_Transcript_C_1199136.pdf,4,4,0,0.45,0.45,0.0
c0c93075e9588e121b8858fac7a2f48d5664fee1cb7b00147673e30b24dd595e,2025-01-21_199354_Board_Letter_25-0391_199354.pdf,4,4,0,0.45,0.45,0.0
5cc6ee9062362942f01597d69a9d8a47da74e1cb1155441f95c695ff1162355d,2022-04-05_167509_DACC_Board_Letter_22-1317_167509.pdf,4,4,0,0.6,0.6,0.0
3e3dd8043d2e42ef944bace6723b57ff4407cc80f8597203b8ce6a55874ef1e4,2020-09-29_149008_PR_Board_Letter_20-5126_149008.pdf,3,3,0,1.05,1.05,0.0
02f88306d1949be2afcfc4732417a77a781508d7ae65caff79553f7b4def4234,2021-12-07_164198_OIG_Report_12-5525_164198.pdf,3,3,0,2.25,2.25,0.0
87164559ce43b0d7d9ffe20b968249c95e646e66bdd4e1830e57878472167571,2022-03-15_167036_PBHR-DAWN_22-0172A_167036.pdf,4,4,0,0.3,0.3,0.0
358f13b23749aa54f981a95a56bf030f843c38de961c7560992356f2aafc6ffc,2025-07-29_205552_Motion_by_Supervisor_Barger_21-2538_205552.pdf,4,4,0,0.6,0.6,0.0
2537ff7a4a0cdc9471b9992f36f15be097c3dd41b88201bc2e263de38f909532,2025-07-15_207804_SOP_25-3639_207804.pdf,2,2,0,3.65,3.65,0.0
c1c6d234bbdf91486a603843826f6bb82d480195e09aa1674ff207d9211053eb,2020-08-04_147706_Public_CommentCorrespondence_20-3971_147706.pdf,3,3,0,2.45,2.45,0.0
dd633b442cd80e74f393e999b42e60adcdb081a70aff91665c903ef87b2dfc34,2025-03-04_200926_Board_Letter_25-1363_200926.pdf,4,4,0,0.45,0.45,0.0
9e34f969ba81fa4ddf2d0fb84ad3b9d9acebb1acfaace84c01caea2c02de1100,2022-11-15_174734_Public_CommentCorrespondence_22-4195_174734.pdf,4,4,0,0.3,0.3,0.0
2057dba39a2dff224e5ad4b959aa0e2b007375d74ab74579141f5d1380c81913,2023-01-31_177131_Board_Letter_23-0353_177131.pdf,4,4,0,0.75,0.75,0.0
ca3b0e7ad3dc66aed5e1f14fbbc16a583081155fad99c5109ab5c8c0f7cf834c,2022-08-30_172195_Public_Health_Presentation_-_Monkeypox_20-4861_172195.pdf,3,3,0,1.95,1.95,0.0
56241c1d077e1de39e62e547aa9e48fa0fdd0aed22504287723474118396dc14,2020-07-07_146826_DOPW_Board_Letter_20-3310_146826.pdf,4,4,0,0.6,0.6,0.0
2c95c6d13de7f214c8b00310f79bd4b3e443377edcd418c1b84a6c09b566fec3,2026-01-13_211630_Board_Letter_26-0243_211630.pdf,3,3,0,1.05,1.05,0.0
bbe9bef3fff20631f673e6fa71d6ec7b52629623feea1f97d812940e9b3590f9,2025-06-03_203670_Chief_Executive_Officers_May_12_2025_Report_25-2871_203670.pdf,4,4,0,0.9,0.9,0.0
1c9340f33d5578f3aa3e21c8887074dfbc2d46fc514c8f0203c81a23053d65dc,2022-06-04_169485_DCFS_Board_Letter_22-2133_169485.pdf,4,4,0,0.6,0.6,0.0
38b6addf49c99ba473032c875889bb561c8d18006dfa1086a349b49b4f78c94d,2021-02-23_153895_Public_Comment_21-0637_153895.pdf,4,4,0,0.45,0.45,0.0
5f54e7f8e55990fcad75c15d2f8a6142e9ae39a2335731319911979e2ba56c98,2024-03-06_188968_Board_Letter_24-0780_188968.pdf,3,3,0,1.2,1.2,0.0
dab67482b4b25fe7f3f938c612997eb4019c65bcc2ec24ee61f35df45aa5025a,2021-09-15_161491_DSHF_Board_Letter_21-3482_161491.pdf,4,4,0,0.75,0.75,0.0
827a7a40bd381d8adc239268f75b005fcc17ee046d311ac79eb0f16a4fc9bb35,2023-11-21_186033_Motion_by_Supervisor_Mitchell_23-4222_186033.pdf,3,3,0,1.6,1.6,0.0
cf447a05160df1b0784a10710a4c9d3f1c42d748743a2b3710465a12951583c7,2022-06-14_169814_Public_CommentCorrespondence_22-2285_169814.pdf,4,4,0,0.45,0.45,0.0
cc7062034c2e36156988d2300d6b10826982892b8d4366cb25d7f0c06f4b3bf9,2024-03-06_188744_Board_Letter_24-0696_188744.pdf,3,3,0,2.65,2.65,0.0
f163815adfce88ae62c7442bfd40d72f8e0c0d442e9f7c54995cc74569ebcffa,2025-09-09_206877_Report_24-5636_206877.pdf,2,2,0,3.5,3.5,0.0
2051a65d6b544a95cc4f8b5b9005baea1e855aa49fb34c742da90ee5bce8399a,2021-07-13_159793_DOPD_Board_Letter_21-2769_159793.pdf,4,4,0,0.9,0.9,0.0
6c8865d5bff5c9c2ee7153669595d1ab9c00a4b42d9b03c52c739e75b57094e9,2025-09-16_207658_Notice_of_Reward_24-5521_207658.pdf,4,4,0,0.45,0.45,0.0
36e72188d43737c5c5a4d7244c34c664b56759d95f3d07d340f4159dd558c5bc,2025-12-02_209786_Board_Letter_25-6393_209786.pdf,4,4,0,0.75,0.75,0.0
0ed0179b737a59d25cc28d0d114873b6d815d849e903adef960d51e50d1a7cad,2024-11-26_197472_Board_Letter_24-5303_197472.pdf,3,3,0,1.2,1.2,0.0
331b5f03d2827e95366c492c7ef88114f2db4de9c7a400160639eb0d87b92937,2022-03-15_167008_LACDAS_22-1098_167008.pdf,4,4,0,0.75,0.75,0.0
7bbdc053afc0d54b1a7c822b8260159f09c4f422da12602c69e0dca0548ef4cf,2020-10-13_149544_ORDA_20-5507_149554.pdf,3,3,0,1.05,1.05,0.0
6fc8e67992d18f683a45033e532955ca0ee67316b17ab4af09f83e49f68c83e7,2023-02-28_178248_Public_Comment_Correspondence_23-0868_178248.pdf,3,3,0,1.6,1.6,0.0
7281f4e9e5d409177a3a5642dd3eb34df4c091832b2debbd93ed45ba06b768ac,2023-05-02_179987_Board_Letter_23-1621_179987.pdf,4,4,0,0.45,0.45,0.0
992281a5476702cd67e4e9adeb282500a5c1d1bf03d19c93855d424da1a41c13,2025-09-16_206945_Board_Letter_25-4797_206945.pdf,3,3,0,2.0,2.0,0.0
18e9cab313e440aab99dace7a4fc109879f1a3432d0d1ea378b89969525accce,2023-04-18_Statement_of_Proceedings_for_4182023_1141260.pdf,3,3,0,2.0,2.0,0.0
8267abbe0d3b1e855c14023dabb5608d01db0a0d5dac79db9d3eadb46b6344a6,2023-06-27_181721_Board_Letter_23-2328_181721.pdf,3,3,0,1.6,1.6,0.0
f72f83b270a142c37ef513b25f0b0d26d198ace648721e74c49250a7c517f683,2024-12-03_197504_Board_Letter_24-5473_197504.pdf,3,3,0,1.85,1.85,0.0
3b50d9aaecd8a57b646823850a5c054cf036ce950b9463ce684218e8a1b6b87f,2025-09-12_206127_Public_CommentCorrespondence_25-4367_206127.pdf,3,3,0,1.7,1.7,0.0
390d3a7e1b92d12435fa63f7bfff2693eb000cd131fbed1899bcfa23d44440b7,2025-11-25_209511_Board_Letter_25-6279_209511.pdf,4,4,0,0.75,0.75,0.0
216ae11940cc35925a1cafd84c270ff9093b2ca0e1db3ccbc51912d33766f03b,2023-04-04_179828_SOP_23-1324_179828.pdf,3,3,0,1.4,1.4,0.0
bfd184938612644cc35cb15cd4415bd41c3bb720d95201e7fc8f1c779e1e8fa1,2025-02-11_201506_Family_and_Social_Services_Cluster_Meeting_Transcript_25-0008_201506.pdf,4,4,0,0.75,0.75,0.0
2752366c99cc38caa653dd2b51cebb4a2706ff673a004887af4766932bd4a5d7,2023-01-10_176320_Board_Letter_23-0010_176320.pdf,3,3,0,1.4,1.4,0.0
08e5f110507549f9a9d542b3968e14a0e45ac95aa49535fc666f3a7219ecdfa5,2026-01-06_210932_Board_Letter_26-0020_210932.pdf,3,3,0,1.05,1.05,0.0
37229b93f25daa3aa8e83d0ba4c63784b8ab1574bcc862fde4b1673b887228cf,2023-12-19_186931_Revised_motion_by_Supervisors_Mitchell_and_Solis_23-4512_186931.pdf,3,3,0,2.35,2.35,0.0
a0ea4e0c27facca776de9ba81cc51e8d8a5a8f6e1799285f2f8fcf797cdefe9d,2025-04-15_202395_SOP_25-1924_202395.pdf,3,3,0,1.8,1.8,0.0
908599a6980b4451921206ace5e6b46236ce2d49e823dd53d822faab8db18b77,2025-09-23_207785_AFSCME_Local_3511_Presentation_25-4675_207785.pdf,4,4,0,0.0,0.0,0.0
4da9b6973a4d1206a4f4bfb36dc968ec9587cabe66cb2f48de27a9c3dfd636f3,2021-10-05_162545_Report_20-3225_162545.pdf,3,3,0,1.05,1.05,0.0
282a2f267cc472bb37bd793bf0372567fedb93f4f58eb5b95c9b4e75bd713817,2024-03-06_Statement_of_Proceedings_for_362024_1157235.pdf,3,3,0,1.9,1.9,0.0
9a555563918005432b7343dafc9a8ce635ef056ca9124a14e737d348de7ba9d6,2025-02-18_199972_Board_Letter_25-0815_199972.pdf,4,4,0,0.9,0.9,0.0
01d82643ff6c7aee611302995db8c4866fa591d1d40510065d609fc177adc7d1,2026-01-06_211071_Board_Letter_26-0047_211071.pdf,3,3,0,1.35,1.35,0.0
266a9ba0b54d6f6d17c5273b4cdf1984eb606a3394b6e72b2a5ad7008bb272b1,2021-05-04_157647_DOPR_BOARD_LETTER_21-1775_157647.pdf,3,3,0,1.05,1.05,0.0
37ce5d744055d38cf16d483180ae79e571d33e355dd6a6147e6c94f0cdf550ee,2026-03-24_214323_Revised_motion_by_Supervisors_Solis_and_Horvath_26-1871_214323.pdf,4,4,0,0.6,0.6,0.0
ecf838a204b22aff31bb37ffada3a7f0b9dd18155a99cd560fa2ca2e95ca3ea1,2026-01-06_211124_Board_Letter_26-0009_211124.pdf,4,4,0,0.6,0.6,0.0
08b5a2efc25c7237efff69ee184fbf40b0f7f40278b6822d957845ace4860b1e,2021-08-10_160587_Public_CommentCorrespondence_21-3090_160587.pdf,4,4,0,0.45,0.45,0.0
e213a794ebb81aec1a0476243945adfd6ae6d85cce3ce7886a6df7a3e71514d0,2026-03-17_213317_Board_Letter_26-1404_213317.pdf,4,4,0,0.15,0.15,0.0
87c83e15fba61338c2b6d20bd129bed1a53244c3f20d84322dd14336c7f7d3bf,2021-03-23_154715_Board_Letter_21-1289_154715.pdf,4,4,0,0.45,0.45,0.0
502b063663787eb51066f462e8ea7c52f3bf672310b14e7c6124b7a908d40455,2025-09-02_205935_Public_CommentCorrespondence_25-4327_205935.pdf,3,3,0,3.1,3.1,0.0
1bcf85f98621116fb4fcff9e68bb9bbb8b2522b826ae203c7254202d1842ca3e,2022-04-05_167572_DOPW_Board_Letter_22-1303_167572.pdf,4,4,0,0.95,0.95,0.0
ab762cf0609c4de7aa5eb138449c39a7d713e7cc1dc1ade4e0fa900951a06198,2026-02-23_214519_Public_CommentCorrespondence_26-1337_214519.pdf,4,4,0,0.45,0.45,0.0
dff16b1965c2f9b41e80b758f2439327c23704ff9cbd2dc2bf3158ebb6de0c78,2022-06-27_170179_Report_22-2427_170179.pdf,3,3,0,2.7,2.7,0.0
c26cac7abf1552b0ad9b0a56f1b8e3f5a88d0e8f9e8ce666ef8800954a9bfc53,2024-03-19_189742_Report_24-0992_189742.pdf,3,3,0,1.1,1.1,0.0
09db5187628c1ae4dd32ad3d33d119fa023094e6c9ebcb9b961dbc0b5e341eba,2022-11-15_174813_Public_CommentCorrespondence_22-3756_174813.pdf,4,4,0,0.3,0.3,0.0
2424e97f8a227811ea3e4591c716a16c87d000c70ccc0745ae46f34721854885,2026-02-13_214024_Operations_Cluster_Meeting_Transcript_2252026_26-0366_214024.pdf,4,4,0,0.45,0.45,0.0
ab05116d740089877d8c98e82b4398b5922420717beb4e33a4a3ea2be13fe35a,2023-08-08_08-08-23_Board_Meeting_Transcript_C_1146480.pdf,4,4,0,0.3,0.3,0.0
6b6c7ff0592e6337f2f4af727f2c07867f19f39844566a68af0dde3e2e3ffb77,2020-11-24_150716_MRT_Motion_20-6367a_150716.pdf,4,4,0,0.8,0.8,0.0
01b70b812745675fa7f1adef92f230567bbf8b9c9f7446de98cffe92b10a6715,2023-10-24_184048_Board_Letter_23-3350_184048.pdf,4,4,0,0.9,0.9,0.0
d4b0e716652d1e4b1c41f45da90a4e2def1494c0837c853637b2c7f9cd9f4d21,2025-01-21_198720_Board_Letter_25-0028_198720.pdf,4,4,0,0.45,0.45,0.0
19feb92c389dfb47e5f37e285ae555a90d4625e505d8eea5eca2641d933aaa77,2025-05-06_202436_Board_Letter_25-2291_202436.pdf,4,4,0,0.6,0.6,0.0
700783f4e13f670e208b65ed96594b9872a97f379d63959ce94d0c95ebfd2084,2024-07-30_193188_Motion_by_Supervisor_Barger_24-2775_193188.pdf,4,4,0,0.6,0.6,0.0
4058927cf69bafabf0197e5865edff99f67381b48947c26f0c6a2e24e28a3aa4,2026-02-27_213303_Treasurer_and_Tax_Collector_Presentation_26-1395_213303.pdf,4,4,0,0.45,0.45,0.0
2032a95d97e6de344fbb82fa1475f74536d48b6bbc9e7d969fddec423af96031,2021-01-26_153270_JH_Motion_21-0545_153270.pdf,4,4,0,0.75,0.75,0.0
43793ade96b35dace0ad538bebcfcbc4f285bc3679920ba8963881eb1fd2ca57,2024-09-10_193852_Board_Letter_24-3074_193852.pdf,4,4,0,0.9,0.9,0.0
ad5cc420af90fc4cb73ebc14ec9fa42167074ca062ba04ae312ed7e2c47e1ee1,2021-02-23_154126_Report_22321_21-0895_154126.pdf,2,2,0,3.75,3.75,0.0
800d440857baf1bd15a76af6e05c6be6c414b3d8f650e669b79ebf6f003d1c19,2021-08-31_161171_Public_Comment_20-4861_161171.pdf,4,4,0,0.95,0.95,0.0
1c9aaef1031815638752ff79f2e3820675eb960aec8d7bc73afa5206390cab1c,2026-01-08_211017_Resolution_NO_OB_2026-02_26-0058_211017.pdf,4,4,0,0.6,0.6,0.0
523240af8f6dc2b27994941201dec41df9f7ce1fb2f627067825bcdc846da88b,2026-02-10_212803_Motion_by_Supervisor_Hahn_25-0181_212803.pdf,4,4,0,0.6,0.6,0.0
dd6e35f1a3fea2bc1333e4d730a43357859dabbb48059133ed3807cde57e31be,2026-03-23_213461_sd26-1204_26-1204_213461.pdf,3,3,0,1.25,1.25,0.0
c887255bc1ee0865742260726749733e2b0811971bbeb25e4cbe7230f9cf5238,2022-06-27_170188_Board_Letter_22-2429_170188.pdf,4,4,0,0.9,0.9,0.0
86b560cbf7891864a4dc600cdf9e380eed12f3c3c8bf400f957102ac94e868de,2021-06-28_06-28-2021_Budget_Deliberations_Meeting_Transcript_C_1109278.pdf,4,4,0,0.95,0.95,0.0
3e68bbb542716d839812c926c4a27ba8e2a279fdbd2fabe0d753e5ebda019836,2020-02-04_050416_Retention_050416.pdf,4,4,0,0.3,0.3,0.0
e28e63706e681bfcc637a549120f7a45de1222f56f1becbd7302ccbdcbafce12,2023-12-19_186595_Board_Letter_23-4448_186595.pdf,4,4,0,0.75,0.75,0.0
68d4666cdaffe234632bb8c0c6b46395ad81a8c06fbec80cd94a416bd91ad202,2020-09-15_09-15-20_Board_Meeting_Transcript_C_1078265.pdf,4,4,0,0.45,0.45,0.0
827a040e2d944a49f2bd08203eb1d1c054d9c690c1b153870af425b66b356d58,2025-02-18_199997_Board_Letter_25-0844_199997.pdf,3,3,0,1.75,1.75,0.0
802732f2ad8d13d0ef8811cce152a378fa76c7f25b0b6a98e8ab96a3b42c3ad8,2022-06-14_169811_Public_CommentCorrespondence_22-2283_169811.pdf,3,3,0,1.25,1.25,0.0
0cc9b2f50c15cfc3f924a7fc46d9b72c18f5039de19001646d3b270abefc9e93,2025-07-01_204335_Board_Letter_25-3431_204335.pdf,3,3,0,1.35,1.35,0.0
fc9e5949048fe912f7636f8eed2543f381b65dbe3b09d228398b44f74c151e68,2025-01-28_199700_Public_CommentCorrespondence_25-0006_199700.pdf,4,4,0,0.95,0.95,0.0
e15f39eb607f3e428abff9236f98c8b40571ceadc6b07e5ac78ccf34c8d68d46,2021-03-09_154472_PC_21-1153_154472.pdf,4,4,0,0.95,0.95,0.0
87ac8db41758208a984493b29eb185add9adaefc8559013520fa348a101efd74,2022-12-06_175435_Motion_by_Supervisor_Mitchell_22-4467_2ce1cdf6-abb9-4ca6-8ac9-0c83fc4a0abe.pdf,4,4,0,0.75,0.75,0.0
16dc3ad0f87a0a90b1acbc15e3c733e12c65b01263bec231c80fbcfb330410ad,2024-12-10_197315_Public_CommentCorrespondence_23-3603_197315.pdf,3,3,0,1.3,1.3,0.0
0b83d423ba767e2a49ee6d50743e783825dd7567c854c6743a4679d069ee4d2b,2025-01-21_198696_Public_CommentCorrespondence_25-0006_198696.pdf,4,4,0,0.75,0.75,0.0
e2ca5d0fe1c90bb05719416d4386eb7280c82adc07dc883cdc582d2132e3b307,2022-08-02_171353_Public_CommentCorrespondence_22-2865_171353.pdf,4,4,0,0.45,0.45,0.0
23b05c7bcfc76549083bc6e00e416c815665b72aed14d7787cc889314d5881c7,2025-11-04_208666_Board_Letter_25-5649_208666.pdf,4,4,0,0.6,0.6,0.0
5c91d5650e2a464df5a94e83b3398742e89ebd7b46ff02fe90af5cde594b8935,2023-06-06_181405_Report_23-2123_181405.pdf,3,3,0,1.05,1.05,0.0
b24b8031266e611ba5b6ebfd196254a00d3e8b6bea1e808884a06ef66cb03f22,2025-06-24_204414_Revised_Board_Letter_25-2981_204414.pdf,4,4,0,0.9,0.9,0.0
d0b7d8471ce31eb9fa599bb0aa9b0a4d3d6f1a757270ef9232968fec433c8ba6,2024-06-04_192160_Revised_motion_by_Supervisor_Mitchell_24-2123_192160.pdf,3,3,0,2.7,2.7,0.0
164dfe950099dc84c0cb24115528919ed3a5041040384765598f1f34f830fdb0,2024-07-16_192978_Board_Letter_24-2666_192978.pdf,4,4,0,0.9,0.9,0.0
16a6824948b5b2c57a7f137046c68a16160eada98faa479bc334d9814f848680,2025-02-10_210006_Economic_Development_Policy_Committee_Meeting_Transcript_25-0008_210006.pdf,4,4,0,0.45,0.45,0.0
25e59a14ce6b139a7d4fdd8984221f18d2ca9c7deec4f0eb91b1f1d09f639636,2025-08-12_205666_Ordinance_25-4240_205666.pdf,4,4,0,0.6,0.6,0.0
6896ea7a9aa492353018fcb77af405dad8c8a7d35bda5189ed4089e7a4a4e56b,2024-03-19_189646_Motion_by_Supervisor_Horvath_24-1035_189646.pdf,4,4,0,0.6,0.6,0.0
d875684988ba8ba6ddce1dbb40f4a03cf0c9b353d724b1d70bccf8b6caccca7f,2021-07-27_160062_DBOS_Board_Letter_21-2909_160062.pdf,3,3,0,1.1,1.1,0.0
5973846bd76afc7ae8bf5100e9ec261252c4fc313fd03145c26f1965d4d2d21b,2024-01-23_188036_Report_24-0377_188036.pdf,3,3,0,2.75,2.75,0.0
9b39a38a63602a9a10063be7e23805f540767657c6240051a68c9af3e9e518f3,2023-05-02_180591_SOP_23-1391_180591.pdf,2,2,0,4.0,4.0,0.0
1b1af5919e356338b759ef2c68269fff49eeb30a99fa1d18182d3c914c42c0f3,2025-03-18_201382_Motion_by_Supervisor_Solis_Exempt_from_Cluster_25-1692_201382.pdf,4,4,0,0.45,0.45,0.0
91862c5d1042241267656119d52a1f8541de21dcc1e307d3a976500df7f8ef6a,2022-12-06_175533_Motion_by_Supervisor_Barger_22-4584_175533.pdf,4,4,0,0.45,0.45,0.0
06aa0fed88e78fb081c4979d52c39e9bb900bd8770c40c9d6c092cbe837a23fe,2025-02-25_200218_Public_CommentCorrespondence_25-1038_200218.pdf,4,4,0,0.45,0.45,0.0
72c1a8109c5cb22c49ef659677e395f54b0b47891f888ad070c4613026340e05,2025-02-11_206677_Family_and_Social_Services_Cluster_Meeting_Transcript_25-0008_206677.pdf,4,4,0,0.45,0.45,0.0
0b4f383de9ef185d7d84cc2834da152256a495976993f0223b5f6042b7938546,2025-12-09_210398_Revised_motion_by_Supervisors_Hahn_and_Mitchell_Updates_Following_Cluster_210398.pdf,4,4,0,0.75,0.75,0.0
9076903a0ca7b8cfb4bea5bdc12bc9f785a63aefe22bb5dcfc4801a11ae3fc74,2025-11-18_209576_Board_Letter_25-6121_209576.pdf,4,4,0,0.9,0.9,0.0
